,t,ID,VA,PA,QA,VB,PB,QB,VC,PC,QC
1421,2022-11-09 08:10:00+11:00,B7,,0.00474,0,,0.033124,0,,-0.2240589,0.6868149
1422,2022-11-09 08:10:00+11:00,B8,,1.2369288,-0.1762688,,,,,,
1423,2022-11-09 08:10:00+11:00,B9,,-0.1928844,-0.1700118,,0.007128,0,,0.0561442,-0.1851815
1424,2022-11-09 08:10:00+11:00,HOF,236.56,,,236.51,,,235.9,,
1425,2022-11-09 08:15:00+11:00,B1,,-0.025038,-0.206856,,-0.103356,-0.317115,,0.084096,0
1426,2022-11-09 08:15:00+11:00,B10,,0.0694712,-0.1919846,,,,,,
1427,2022-11-09 08:15:00+11:00,B11,,0.118574,-0.0169056,,,,,,
1428,2022-11-09 08:15:00+11:00,B12,,0.011705,0,,0.014064,0,,-0.9768164,-0.139111
1429,2022-11-09 08:15:00+11:00,B13,,0.2156616,-0.1673478,,,,,,
1430,2022-11-09 08:15:00+11:00,B14,,0.107686,-0.147483,,,,,,
1431,2022-11-09 08:15:00+11:00,B2,,0.11675,0.0235835,,,,,,
1432,2022-11-09 08:15:00+11:00,B3,,-0.4128366,-0.0588093,,-0.4274412,-0.060996,,-0.396291,-0.0804272
1433,2022-11-09 08:15:00+11:00,B4,,0.0949725,-0.188538,,,,,,
1434,2022-11-09 08:15:00+11:00,B5,,-0.2515308,-0.0747098,,,,,,
1435,2022-11-09 08:15:00+11:00,B6,,0.2681928,-0.038214,,,,,,
1436,2022-11-09 08:15:00+11:00,B7,,0.009356,0,,0.028176,0,,0.6511416,0.5568576
1437,2022-11-09 08:15:00+11:00,B8,,1.2500215,-0.1781773,,,,,,
1438,2022-11-09 08:15:00+11:00,B9,,-0.1961415,-0.157383,,0.009392,0,,0.0533112,-0.1759968
1439,2022-11-09 08:15:00+11:00,HOF,233.73,,,233.72,,,233.11,,
1440,2022-11-09 08:20:00+11:00,B1,,-0.0646464,-0.1982016,,-0.1377012,-0.306397,,0.0572751,0.0143777
1441,2022-11-09 08:20:00+11:00,B10,,0.1449654,-0.1650339,,,,,,
1442,2022-11-09 08:20:00+11:00,B11,,0.1099725,-0.015609,,,,,,
1443,2022-11-09 08:20:00+11:00,B12,,0.0103884,0.0056664,,0.009412,0,,-0.9958812,-0.1418312
1444,2022-11-09 08:20:00+11:00,B13,,0.0675246,-0.3307761,,,,,,
1445,2022-11-09 08:20:00+11:00,B14,,0.108698,-0.148869,,,,,,
1446,2022-11-09 08:20:00+11:00,B2,,0.1169685,0.0293012,,,,,,
1447,2022-11-09 08:20:00+11:00,B3,,-0.4350283,-0.0619106,,-0.4522034,-0.0644996,,-0.433791,-0.088077
1448,2022-11-09 08:20:00+11:00,B4,,0.0933768,-0.1905264,,,,,,
1449,2022-11-09 08:20:00+11:00,B5,,-0.0691488,0.4271232,,,,,,
1450,2022-11-09 08:20:00+11:00,B6,,0.266526,-0.037908,,,,,,
1451,2022-11-09 08:20:00+11:00,B7,,0.00473,0,,0,-0.02832,,-0.1415956,-0.0355756
1452,2022-11-09 08:20:00+11:00,B8,,1.2734205,-0.1813482,,,,,,
1453,2022-11-09 08:20:00+11:00,B9,,-0.2123199,-0.170424,,0.007056,0,,0.5864529,0.1469061
1454,2022-11-09 08:20:00+11:00,HOF,236.03,,,235.57,,,235.6,,
1455,2022-11-09 08:30:00+11:00,B1,,-0.087032,-0.1993695,,-0.1560776,-0.2931792,,-0.0445372,0.0390885
1456,2022-11-09 08:30:00+11:00,B10,,0.2088576,-0.134976,,,,,,
1457,2022-11-09 08:30:00+11:00,B11,,0.098592,-0.013983,,,,,,
1458,2022-11-09 08:30:00+11:00,B12,,0.0967285,0.054868,,0.004728,0,,-1.0497645,-0.1495944
1459,2022-11-09 08:30:00+11:00,B13,,0.1993355,-0.1976842,,,,,,
1460,2022-11-09 08:30:00+11:00,B14,,0.233838,0.0654274,,,,,,
1461,2022-11-09 08:30:00+11:00,B2,,0.114654,0.0288408,,,,,,
1462,2022-11-09 08:30:00+11:00,B3,,-0.47637,-0.067782,,-0.5041472,-0.0717504,,-0.394621,0
1463,2022-11-09 08:30:00+11:00,B4,,0.0835198,-0.175084,,,,,,
1464,2022-11-09 08:30:00+11:00,B5,,-0.3434348,0.5427876,,,,,,
1465,2022-11-09 08:30:00+11:00,B6,,0.2113386,-0.0529518,,,,,,
1466,2022-11-09 08:30:00+11:00,B7,,0.01182,0,,0.113616,0,,0.2281576,0.346479
1467,2022-11-09 08:30:00+11:00,B8,,1.2732475,-0.1814231,,,,,,
1468,2022-11-09 08:30:00+11:00,B9,,-0.2548825,-0.1647845,,0.009456,0,,0.0559776,-0.184632
1469,2022-11-09 08:30:00+11:00,HOF,236.34,,,236.23,,,236.67,,
1470,2022-11-09 08:35:00+11:00,B1,,-0.1001241,-0.1933839,,-0.1655931,-0.2790682,,-0.054441,0.037872
1471,2022-11-09 08:35:00+11:00,B10,,0.2073228,-0.122928,,,,,,
1472,2022-11-09 08:35:00+11:00,B11,,0.1030704,-0.0146568,,,,,,
1473,2022-11-09 08:35:00+11:00,B12,,0.093654,0.0555775,,0.011785,0,,-1.074656,-0.1530155
1474,2022-11-09 08:35:00+11:00,B13,,0.2028958,-0.2012424,,,,,,
1475,2022-11-09 08:35:00+11:00,B14,,0.387204,0.290403,,,,,,
1476,2022-11-09 08:35:00+11:00,B2,,0.114654,0.0288408,,,,,,
1477,2022-11-09 08:35:00+11:00,B3,,-0.5064922,-0.0722545,,-0.5266992,-0.0749388,,-0.3114159,0.0781491
1478,2022-11-09 08:35:00+11:00,B4,,0.0812184,-0.1756584,,,,,,
1479,2022-11-09 08:35:00+11:00,B5,,-0.3951012,0.7932652,,,,,,
1480,2022-11-09 08:35:00+11:00,B6,,0.2113386,-0.0529518,,,,,,
1481,2022-11-09 08:35:00+11:00,B7,,0.009452,0,,0,-0.134406,,-0.1013727,0.1216945
1482,2022-11-09 08:35:00+11:00,B8,,1.278486,-0.1822048,,,,,,
1483,2022-11-09 08:35:00+11:00,B9,,-0.2848772,-0.161296,,0.009432,0,,0.0560252,-0.184789
1484,2022-11-09 08:35:00+11:00,HOF,236.24,,,235.53,,,236.07,,
1485,2022-11-09 08:40:00+11:00,B1,,-0.1934878,-0.175898,,-0.2274243,-0.2656804,,-0.1119588,0.0441694
1486,2022-11-09 08:40:00+11:00,B10,,0.1367019,-0.1596036,,,,,,
1487,2022-11-09 08:40:00+11:00,B11,,0.121643,-0.0172426,,,,,,
1488,2022-11-09 08:40:00+11:00,B12,,0.0908859,0.0562401,,0.004684,0,,-1.1089559,-0.1580847
1489,2022-11-09 08:40:00+11:00,B13,,0.1820016,-0.2069496,,,,,,
1490,2022-11-09 08:40:00+11:00,B14,,0.2343138,0.0849892,,,,,,
1491,2022-11-09 08:40:00+11:00,B2,,0.25359,0.210219,,,,,,
1492,2022-11-09 08:40:00+11:00,B3,,-0.525504,-0.07497,,-0.5473104,-0.0780864,,-0.415419,0
1493,2022-11-09 08:40:00+11:00,B4,,0.275769,-0.1852602,,,,,,
1494,2022-11-09 08:40:00+11:00,B5,,1.2243543,0.3056796,,,,,,
1495,2022-11-09 08:40:00+11:00,B6,,1.7816988,0.3617592,,,,,,
1496,2022-11-09 08:40:00+11:00,B7,,0.01428,0,,0.0257567,-0.0037808,,1.937061,0
1497,2022-11-09 08:40:00+11:00,B8,,1.2924816,-0.1842384,,,,,,
1498,2022-11-09 08:40:00+11:00,B9,,-0.3001588,-0.1620094,,0.007017,0,,0.0354464,-0.173734
1499,2022-11-09 08:40:00+11:00,HOF,236.37,,,236.1,,,236.12,,
1500,2022-11-09 08:45:00+11:00,B1,,-0.268995,-0.145281,,-0.298685,-0.2397,,-0.283577,-0.112001
1501,2022-11-09 08:45:00+11:00,B10,,0.071675,-0.191525,,,,,,
1502,2022-11-09 08:45:00+11:00,B11,,0.1024164,-0.0145638,,,,,,
1503,2022-11-09 08:45:00+11:00,B12,,0.0127926,0.0061594,,0.01173,0,,-1.1093277,-0.1579656
1504,2022-11-09 08:45:00+11:00,B13,,0.1812356,-0.2060786,,,,,,
1505,2022-11-09 08:45:00+11:00,B14,,0.1105884,-0.1474512,,,,,,
